step,type,amount,name_orig,old_balance_orig,new_balance_orig,name_dest,old_balance_dest,new_balance_dest,is_fraud,is_flagged_fraud
625,CASH_IN,5527.68,C235569523,311848.97,306321.29,C576171971,554212.91,559740.59,0,0
255,DEBIT,4051.04,C958832312,153602.47,149551.43,C193403299,11451.14,15502.18,0,0
424,CASH_OUT,926.14,C556324251,46711.97,45785.83,C541558655,33412.68,34338.82,0,0
408,DEBIT,969.71,C146424028,26934.15,25964.44,C288477998,5218.48,6188.19,0,0
207,CASH_OUT,3888.92,C531328733,1312.28,0.0,C192822736,492764.57,496653.49,0,0
365,PAYMENT,4395.67,C464806556,9931.68,5536.01,M647815072,1487267.27,1491662.94,0,0
429,CASH_IN,838.16,C919087759,8547.67,7709.51,C256278597,5018.16,5856.32,0,0
465,DEBIT,345.17,C449892997,4840.05,4494.88,C456221229,257.12,602.29,0,0
154,DEBIT,115.76,C552030699,42123.61,42007.85,C590595668,1425947.67,1426063.43,0,0
56,CASH_OUT,4767.57,C824187497,44742.6,39975.03,C359796439,4970.15,9737.72,0,0
645,PAYMENT,2082.7,C607954321,8904.8,6822.1,M902503617,9080.4,11163.1,0,0
148,CASH_IN,14086.84,C588224626,6687.4,0.0,C877414024,121.12,14207.96,0,0
116,DEBIT,3044.07,C108285313,5721.36,2677.29,C108271710,20735.39,23779.46,0,0
702,DEBIT,399.52,C568820767,5234.9,4835.38,C690406752,9809.84,10209.36,0,0
43,PAYMENT,2892.94,C557699570,10462.73,7569.79,M721747308,46354.99,49247.93,0,0
327,CASH_IN,1479.72,C596455674,25751.65,24271.93,C181620836,59096.69,60576.41,0,0
183,CASH_IN,8251.75,C189366559,351.45,0.0,C849283114,939.22,9190.97,0,0
94,TRANSFER,652.0,C511319908,4725.54,4073.54,C587092224,64129.78,64781.78,0,0
208,TRANSFER,3491.85,C969938028,7616.01,4124.16,C293518608,6025.13,9516.98,0,0
374,CASH_OUT,2942.5,C958390158,1576.17,0.0,C954420180,1915.45,4857.95,0,0
589,CASH_OUT,1715.0,C962711674,14085.74,12370.74,C346570025,6176.27,7891.27,0,0
18,CASH_OUT,1646.06,C776074916,2149.83,503.77,C497902327,3260.51,4906.57,0,0
543,DEBIT,130.73,C402662149,3299.33,3168.6,C888208090,5216.42,5347.15,0,0
718,TRANSFER,315.13,C443244938,1011187.6,1010872.47,C187940157,96157.54,96472.67,0,0
339,PAYMENT,308.85,C607966153,9951.84,9642.99,M977998133,14836.76,15145.61,0,0
453,CASH_IN,2055.2,C724575950,4543.33,2488.13,C418686567,11187.31,13242.51,0,0
149,CASH_OUT,400.71,C216257240,238.48,0.0,C858344898,17098.38,17499.09,0,0
233,TRANSFER,7531.28,C134431911,7493.1,0.0,C258812489,6565.81,14097.09,0,0
181,DEBIT,802.11,C525142516,21033.38,20231.27,C833799600,29877.64,30679.75,0,0
423,DEBIT,3541.35,C905173412,20375.12,16833.77,C667279926,18838.14,22379.49,0,0
644,DEBIT,6509.64,C834556269,27522.65,21013.01,C455320086,3060.59,9570.23,0,0
588,CASH_IN,52063.93,C126360182,2074.11,0.0,C253206309,1624.41,53688.34,0,0
312,CASH_IN,616.96,C173899194,7560.36,6943.4,C931951286,14877.26,15494.22,0,0
331,CASH_IN,30309.96,C862458552,2960.5,0.0,C427256677,16799.94,47109.9,0,0
517,TRANSFER,15480.87,C135194199,27897.93,12417.06,C936507017,4217.28,19698.15,0,0
101,DEBIT,2580.49,C153583561,11909.35,9328.86,C751537654,16175.27,18755.76,0,0
195,CASH_OUT,1016511.45,C405407812,11749.03,0.0,C520209632,74767.19,1091278.64,1,1
741,DEBIT,33008.58,C366087184,9113.4,0.0,C340808551,22815.73,55824.31,0,0
208,PAYMENT,3105.36,C920288243,367.01,0.0,M355675142,2628.05,5733.41,0,0
324,CASH_IN,20345.88,C617537043,28010.86,7664.98,C860926771,504.09,20849.97,0,0
717,DEBIT,928.19,C424973381,8345.63,7417.44,C307777400,20306.67,21234.86,0,0
718,PAYMENT,4865.72,C156838737,23961.46,19095.74,M103111871,441.5,5307.22,0,0
554,TRANSFER,1655.24,C402589420,1859.44,204.2,C228331462,198363.38,200018.62,0,0
270,PAYMENT,3385.76,C350490275,157142.34,153756.58,M584082764,807.76,4193.52,0,0
34,PAYMENT,18041.2,C786966602,1206.93,0.0,M794452928,95125.0,113166.2,0,0
99,CASH_OUT,5291.74,C944272168,3308.98,0.0,C596521952,5471.18,10762.92,0,0
277,CASH_IN,43.55,C573344197,5765.56,5722.01,C166021883,8025.19,8068.74,0,0
189,CASH_IN,288.9,C466155656,55698.02,55409.12,C855660492,1691.39,1980.29,0,0
174,TRANSFER,482.07,C692490040,11746.34,11264.27,C830103097,18869.17,19351.24,0,0
218,CASH_OUT,8609.5,C773865523,472.46,0.0,C980206843,63477.93,72087.43,0,0
482,TRANSFER,647.37,C199358236,3673.03,3025.66,C582196838,4377.39,5024.76,0,0
384,TRANSFER,13174.93,C508754444,90259.99,77085.06,C668209271,4344.54,17519.47,0,0
465,CASH_IN,13840.99,C506509182,9235.45,0.0,C749753522,59171.24,73012.23,0,0
384,PAYMENT,4623.3,C139524578,11478.92,6855.62,M480755261,587.72,5211.02,0,0
97,TRANSFER,6906.09,C629978225,1533.49,0.0,C894028551,3495.06,10401.15,0,0
706,CASH_OUT,43637.05,C931323870,995.96,0.0,C704306661,2484.23,46121.28,0,0
32,CASH_OUT,8798.04,C919773587,276.98,0.0,C853170735,7368.59,16166.63,0,0
59,CASH_IN,3798.41,C836190949,93677.78,89879.37,C472761589,25188.96,28987.37,0,0
604,DEBIT,58223.47,C190153750,308233.0,250009.53,C931561440,34335.3,92558.77,0,0
622,PAYMENT,1882.52,C925791291,2668.62,786.1,M688621216,142.67,2025.19,0,0
254,CASH_OUT,12567.12,C870382324,290.21,0.0,C798426146,813.74,13380.86,0,0
500,CASH_IN,13336.46,C732281475,12085.9,0.0,C327506939,37706.72,51043.18,0,0
295,PAYMENT,77102.7,C791042149,15526.81,0.0,M636406683,192443.94,269546.64,0,0
532,CASH_IN,9433.38,C746562405,685.99,0.0,C865994255,305870.97,315304.35,0,0
741,DEBIT,3655.49,C422098387,1164.09,0.0,C146343096,2889.95,6545.44,0,0
359,PAYMENT,592.12,C856136892,2329.31,1737.19,M870276047,893.82,1485.94,0,0
364,DEBIT,521.32,C989095454,336476.65,335955.33,C260247434,400.71,922.03,0,0
585,DEBIT,6501.06,C317574290,17853.06,11352.0,C495790176,6787.34,13288.4,0,0
22,PAYMENT,5291.72,C812907481,510.75,0.0,M634146801,4220.83,9512.55,0,0
378,PAYMENT,2502.76,C107201027,2110.71,0.0,M719065109,9017.68,11520.44,0,0
402,DEBIT,10442.62,C293194715,11436.49,993.87,C113260679,31478.29,41920.91,0,0
551,PAYMENT,6988.26,C795819603,38657.63,31669.37,M443960223,168004.26,174992.52,0,0
151,PAYMENT,945.32,C800673406,278.74,0.0,M874423621,31748.07,32693.39,0,0
461,CASH_OUT,64774.52,C218819678,245.3,0.0,C723808252,25731.37,90505.89,0,0
421,CASH_OUT,442.23,C127991748,20801.3,20359.07,C916137131,29267.82,29710.05,0,0
647,CASH_OUT,666.22,C806144185,18556.28,17890.06,C511269951,131596.16,132262.38,0,0
125,CASH_IN,,C702490500,19752.52,16012.66,C568269550,15100.88,18840.74,0,0
21,TRANSFER,694.21,C894036203,4095.32,3401.11,C226207745,48493.45,49187.66,0,0
621,CASH_IN,40.72,C946052129,1646.35,1605.63,C336523763,254.52,295.24,0,0
4,PAYMENT,2875.43,C730968306,11134.43,8259.0,M797237544,5506.85,8382.28,0,0
604,CASH_IN,305.85,C398863300,7796.56,7490.71,C713934809,116.12,421.97,0,0
570,CASH_IN,2259.48,C172201764,4314.09,2054.61,C801884099,20702.64,22962.12,0,0
51,PAYMENT,127.84,C152601697,29083.84,28956.0,M310780549,596.22,724.06,0,0
512,CASH_OUT,263.43,C841198297,657.16,393.73,C536171464,200.19,463.62,0,0
541,CASH_OUT,600.54,C125902102,2637.32,2036.78,C470146469,22173.71,22774.25,0,0
473,TRANSFER,25001.6,C599224576,4120.95,0.0,C983990834,2670.02,27671.62,0,0
508,PAYMENT,907.23,C942774345,27185.28,26278.05,M153421339,14957.76,15864.99,0,0
285,CASH_IN,797.78,C820507157,141.47,0.0,C732079146,30367.63,31165.41,0,0
138,PAYMENT,3473.99,C849107417,2748.36,0.0,M514139186,13909.64,17383.63,0,0
133,TRANSFER,8094.97,C207971947,88349.24,80254.27,C212937474,5181.74,13276.71,0,0
344,TRANSFER,34090.49,C558275646,7853.18,0.0,C795225867,10582.82,44673.31,0,0
411,TRANSFER,171.51,C428466945,4633.06,4461.55,C566019118,10978.41,11149.92,0,0
503,CASH_IN,464.35,C582752335,11369.31,10904.96,C317196871,808.63,1272.98,0,0
609,DEBIT,8688.78,C488712773,1104.12,0.0,C519128097,193886.38,202575.16,0,0
703,TRANSFER,7220.04,C220332705,3229.85,0.0,C736559500,128489.44,135709.48,0,0
153,CASH_OUT,9026.46,C139641299,-55171.78,46145.32,C480213230,4025.62,13052.08,0,0
210,CASH_IN,1271.63,C495561033,236999.98,235728.35,C530858461,38173.47,39445.1,0,0
583,CASH_OUT,119187.97,C892987719,31792.65,0.0,C811778754,2935.56,122123.53,0,0
290,PAYMENT,6129.15,C884483293,109.37,0.0,M669777695,8262.96,14392.11,0,0
179,TRANSFER,960.29,C477641261,11939.67,10979.38,C148193598,331.89,1292.18,0,0
508,CASH_IN,2117.5,C483244697,13619.02,11501.52,C213645533,11424.83,13542.33,0,0
479,PAYMENT,14497.2,C902093254,12737.84,0.0,M385275832,2707.59,17204.79,0,0
427,TRANSFER,1174.97,C786080415,1096.96,0.0,C607754979,8166.87,9341.84,0,0
372,CASH_OUT,25505.88,C681259280,3157.14,0.0,C229544442,21041.99,46547.87,0,0
134,TRANSFER,2989.48,C884715085,815.68,0.0,C221338889,20518.81,23508.29,0,0
509,PAYMENT,2858.43,C381470951,122778.97,119920.54,M647170264,365.16,3223.59,0,0
289,PAYMENT,11066.44,C635932565,10006.19,0.0,M584393751,8211.29,19277.73,0,0
245,TRANSFER,2745.49,C501381769,58443.51,55698.02,C759512357,305550.82,308296.31,0,0
683,TRANSFER,3550.08,C828097993,40624.52,37074.44,C457655217,3973.59,7523.67,0,0
315,TRANSFER,1224.11,C332100192,3118.0,1893.89,C676649804,129021.87,130245.98,0,0
382,CASH_OUT,1111.32,C515139285,11307.52,10196.2,C748980793,9412.13,10523.45,0,0
605,TRANSFER,1331.66,C604310521,18451.79,17120.13,C907159544,11930.97,13262.63,0,0
182,CASH_IN,7397.07,C476526835,180046.46,172649.39,C255258045,465.97,7863.04,0,0
83,CASH_IN,8753.34,C756737058,167667.53,158914.19,C314906125,14766.99,23520.33,0,0
714,CASH_IN,4347.74,C507985543,390.77,0.0,C372915857,220318.55,224666.29,0,0
656,PAYMENT,1041.35,C720547492,16742.89,15701.54,M232165502,44536.21,45577.56,0,0
391,CASH_OUT,2857.74,C969576189,615.28,0.0,C627102549,13432.32,16290.06,0,0
592,CASH_IN,28145.45,C195613170,40869.8,12724.35,C710526692,10079.17,38224.62,0,0
600,PAYMENT,14108.96,C717612016,74299.2,60190.24,M303097283,30859.51,44968.47,0,0
379,CASH_OUT,136382.69,C356597980,41308.2,0.0,C828258761,15697.94,152080.63,0,0
218,CASH_IN,651.21,C773358104,405.95,0.0,C181928400,686.47,1337.68,0,0
569,CASH_OUT,35933.11,C613667541,4713.47,0.0,C697871670,244216.89,280150.0,0,0
41,CASH_OUT,1167.08,C444603186,793.9,0.0,C788691673,48282.64,49449.72,0,0
544,PAYMENT,6026.95,C242383199,5985.4,0.0,M653620841,14643.01,20669.96,0,0
383,PAYMENT,794.94,C349261435,138900.73,138105.79,M352782162,195202.05,195996.99,0,0
340,DEBIT,896.79,C291057344,5826.87,4930.08,C554757243,32550.51,33447.3,0,0
55,CASH_OUT,2386.95,C245762015,45044.8,42657.85,C742336961,87715.94,90102.89,0,0
563,DEBIT,2067.3,C627163953,2750.76,683.46,C372280651,9431.7,11499.0,0,0
517,PAYMENT,1972.09,C233025971,2714.73,742.64,M222123506,1293.07,3265.16,0,0
572,CASH_OUT,5055.91,C269268527,5645.83,589.92,C532965949,1868.27,6924.18,0,0
681,TRANSFER,8364.01,C732684942,120843.51,112479.5,C311492637,1876.87,10240.88,0,0
378,DEBIT,272.48,C231233264,9701.21,9428.73,C585393193,15457.03,15729.51,0,0
585,CASH_OUT,1192.68,C277384653,14806.22,13613.54,C959684476,6481.77,7674.45,0,0
141,CASH_OUT,2318.95,C721706323,42499.91,40180.96,C337327342,33512.01,35830.96,0,0
452,CASH_IN,4745.38,C792337041,12207.11,7461.73,C594017925,6491.24,11236.62,0,0
442,TRANSFER,2734.21,C460398329,2740.83,6.62,C108670337,21184.3,23918.51,0,0
582,CASH_OUT,15196.15,C799030238,870.7,0.0,C397322313,2103.37,17299.52,0,0
383,PAYMENT,5056.62,C998182651,3044.95,0.0,M913934302,12934.87,17991.49,0,0
324,CASH_IN,14139.42,C449671295,-28405.47,14266.05,C617925298,2532.39,16671.81,0,0
743,PAYMENT,1339.78,C618097533,482817.17,481477.39,M938565199,121105.99,122445.77,0,0
81,TRANSFER,2230.65,C592504051,3464.82,1234.17,C422826481,1713.59,3944.24,0,0
76,CASH_OUT,1046.6,C234796610,1529.78,483.18,C818674008,1531.05,2577.65,0,0
217,DEBIT,357.77,C424065428,388.32,30.55,C787988311,90661.78,91019.55,0,0
212,DEBIT,715.07,C475532796,75529.15,74814.08,C365896141,17321.01,18036.08,0,0
713,TRANSFER,142.02,C182132037,21297.95,21155.93,C173776438,17862.96,18004.98,0,0
507,DEBIT,52663.46,C477654756,4040.9,0.0,C133992083,21730.45,74393.91,0,0
145,TRANSFER,5779.55,C593306264,4420.9,0.0,C269566521,4197.01,9976.56,0,0
634,CASH_IN,847.21,C391707639,325.26,0.0,C653588249,2274.44,3121.65,0,0
193,CASH_IN,15749.25,C508596451,2224.12,0.0,C735144219,2751.95,18501.2,0,0
462,DEBIT,555.79,C791116144,1297.55,741.76,C478320719,7087.8,7643.59,0,0
191,PAYMENT,1118.18,C756927403,3379.66,2261.48,M375502895,255485.15,256603.33,0,0
205,CASH_OUT,3655.82,C719138765,5282.43,1626.61,C207825116,49928.42,53584.24,0,0
549,PAYMENT,11455.81,C505409929,93378.1,81922.29,M987752169,4823.19,16279.0,0,0
5,PAYMENT,496.14,C966065767,12905.56,12409.42,M659262943,33258.04,33754.18,0,0
323,TRANSFER,3432.97,C448443276,6878.58,3445.61,C117794810,4542.32,7975.29,0,0
587,PAYMENT,590.06,C914988338,5434.47,4844.41,M392354245,24537.21,25127.27,0,0
594,CASH_OUT,2387.87,C790648233,49198.09,46810.22,C392687061,582.82,2970.69,0,0
109,DEBIT,1452.34,C164900517,84.51,0.0,C943799351,1624.67,3077.01,0,0
17,CASH_IN,7479.6,C421952849,4058.68,0.0,C256666345,1043.04,8522.64,0,0
608,PAYMENT,6750.52,C608892719,1643.58,0.0,M379648060,3082.85,9833.37,0,0
198,TRANSFER,1030.55,C474529422,336.39,0.0,C398935205,6604.14,7634.69,0,0
154,TRANSFER,12561.08,C223192647,260.34,0.0,C101499865,20385.09,32946.17,0,0
538,CASH_IN,7162.92,C958667355,48715.66,41552.74,C176239542,118368.06,125530.98,0,0
559,TRANSFER,7083.02,C787597007,1699.82,0.0,C760300387,32862.9,39945.92,0,0
626,PAYMENT,6575.41,C768352481,7203.18,627.77,M788806692,6372.17,12947.58,0,0
220,CASH_IN,35564.28,C267099517,4676.96,0.0,C918900826,282.19,35846.47,0,0
252,TRANSFER,3860.07,C496974086,4484.76,624.69,C581356495,1498.22,5358.29,0,0
216,DEBIT,3041.78,C667654420,1896.32,0.0,C429301847,182185.74,185227.52,0,0
650,TRANSFER,2082.59,C183283600,26111.06,24028.47,C208174615,20855.31,22937.9,0,0
333,CASH_IN,411.98,C869485878,463812.48,463400.5,C636317403,1406.29,1818.27,0,0
194,CASH_IN,1053.96,C421658857,157388.43,156334.47,C591833419,1368.99,2422.95,0,0
406,DEBIT,525.52,C157134478,19923.7,19398.18,C790443575,6704.71,7230.23,0,0
422,CASH_IN,7139.79,C407404065,1918.8,0.0,C837785325,3358.32,10498.11,0,0
394,CASH_OUT,476.77,C301193898,787.99,311.22,C424149699,22907.86,23384.63,0,0
332,DEBIT,,C404762660,203.17,0.0,C546919098,67674.72,68499.84,0,0
4,CASH_OUT,996.23,C290985071,2752.69,1756.46,C232543361,23073.53,24069.76,0,0
350,CASH_OUT,12758.64,C861335333,26621.38,13862.74,C369144601,4906.7,17665.34,0,0
638,PAYMENT,6600.85,C861492542,4125.13,0.0,M847073653,23690.88,30291.73,0,0
148,CASH_OUT,38054.22,C812547261,13765.02,0.0,C368390969,149034.25,187088.47,0,0
292,TRANSFER,1825.0,C104258484,139273.32,137448.32,C626339039,4013.92,5838.92,0,0
456,CASH_IN,1737.07,C364269415,13807.34,12070.27,C815550120,8580.74,10317.81,0,0
235,DEBIT,6818.95,C396561944,24482.83,17663.88,C513305935,689.47,7508.42,0,0
64,PAYMENT,152.78,C960537767,14148.87,13996.09,M770253813,2036.06,2188.84,0,0
266,DEBIT,891.76,C607111542,6314.82,5423.06,C835706907,34535.45,35427.21,0,0
739,CASH_IN,12199.73,C810807561,4344.79,0.0,C154370378,475208.06,487407.79,0,0
52,PAYMENT,88.93,C954812603,91626.3,91537.37,M949769651,3082.05,3170.98,0,0
585,CASH_OUT,2107.57,C664240029,3834.52,1726.95,C182669263,193.12,2300.69,0,0
453,CASH_IN,60299.86,C720719241,226.54,0.0,C930851317,19988.52,80288.38,0,0
111,DEBIT,270.83,C520029448,477.31,206.48,C303888340,7658.92,7929.75,0,0
137,DEBIT,2989.95,C180056716,26321.28,23331.33,C378913646,3250.16,6240.11,0,0
182,CASH_IN,4982.03,C100488616,2602.07,0.0,C283026799,604.78,5586.81,0,0
299,CASH_OUT,1895.19,C779794531,14409.36,12514.17,C214561872,1277.69,3172.88,0,0
347,PAYMENT,374.94,C528809563,3822.65,3447.71,M172343368,8645.19,9020.13,0,0
527,PAYMENT,27406.5,C144673190,41504.03,14097.53,M752161536,3426.36,30832.86,0,0
447,DEBIT,7028.75,C371756368,344.13,0.0,C813455874,448.21,7476.96,0,0
542,CASH_IN,1035.12,C885906202,1649.2,614.08,C460536808,49.6,1084.72,0,0
125,DEBIT,10508.87,C305884608,18222.24,7713.37,C334432116,2443.54,12952.41,0,0
446,CASH_OUT,279.44,C520977397,687.52,408.08,C486178180,11352.75,11632.19,0,0
144,CASH_IN,835.44,C656078651,9867.82,9032.38,C465656440,6838.45,7673.89,0,0
69,TRANSFER,6853.64,C452980995,100006.52,93152.88,C562884162,7105.04,13958.68,0,0
566,DEBIT,5334.82,C225169124,184.0,0.0,C571635511,153966.46,159301.28,0,0
102,TRANSFER,7965.79,C816167261,11788.15,3822.36,C500731537,1487.66,9453.45,0,0
562,PAYMENT,2467.06,C283003624,35171.9,32704.84,M707544198,176991.48,179458.54,0,0
721,CASH_IN,12017.2,C453468668,8463.68,0.0,C290781488,2225.45,14242.65,0,0
607,DEBIT,6019.16,C291428268,5179.54,0.0,C282733635,7727.39,13746.55,0,0
599,CASH_IN,1113.02,C224707833,1826.06,713.04,C790550239,244258.38,245371.4,0,0
667,CASH_IN,292.32,C404019597,14026.2,13733.88,C271833466,1458.84,1751.16,0,0
597,TRANSFER,183755.46,C752410123,40824.42,0.0,C390269685,8757.11,192512.57,0,0
116,TRANSFER,3951.71,C411592551,11227.55,7275.84,C218281816,592.97,4544.68,0,0
8,DEBIT,98.37,C906465637,2162.11,2063.74,C190291766,66345.11,66443.48,0,0
526,CASH_OUT,4086.37,C488498064,10120.78,6034.41,C844497586,4133.57,8219.94,0,0
592,PAYMENT,748.98,C723930869,991.21,242.23,M303539483,1628.79,2377.77,0,0
124,TRANSFER,2371.15,C405490033,561024.28,558653.13,C280827188,2013.2,4384.35,0,0
330,PAYMENT,739.76,C265180403,18108.55,17368.79,M106143492,90949.81,91689.57,0,0
167,CASH_IN,318.26,C981317559,2350.42,2032.16,C863003507,4731.72,5049.98,0,0
111,CASH_IN,1416.32,C583424981,8437.43,7021.11,C424238640,87426.59,88842.91,0,0
156,CASH_IN,2880.8,C155449232,11490.66,8609.86,C764946641,77153.1,80033.9,0,0
663,TRANSFER,840.33,C425049626,16383.0,15542.67,C853595916,87722.51,88562.84,0,0
447,DEBIT,41147.87,C763863084,214.25,0.0,C640303069,756014.76,797162.63,0,0
534,TRANSFER,9462.14,C519837069,132875.48,123413.34,C532981637,261.07,9723.21,0,0
640,DEBIT,3143.54,C419218074,15709.01,12565.47,C683856924,24590.42,27733.96,0,0
708,CASH_IN,2679.69,C682464750,4295.71,1616.02,C257706401,1373.18,4052.87,0,0
192,PAYMENT,693.74,C958231009,24496.53,23802.79,M744092489,120594.35,121288.09,0,0
254,CASH_IN,848.3,C810896886,3441.67,2593.37,C514018850,498806.61,499654.91,0,0
685,PAYMENT,51146.26,C451058553,2239.97,0.0,M751408004,5301.12,56447.38,0,0
427,CASH_IN,1416.54,C435191271,3470.73,2054.19,C393250351,98027.27,99443.81,0,0
127,TRANSFER,3638.69,C436462177,33.17,0.0,C305502109,125.15,3763.84,0,0
737,CASH_OUT,880.47,C222061967,3098.53,2218.06,C701023171,8923.79,9804.26,0,0
98,CASH_IN,2643.95,C205628222,418.21,0.0,C304749790,69.01,2712.96,0,0
530,CASH_IN,13494.23,C437847928,27626.04,14131.81,C247525673,64175.53,77669.76,0,0
105,CASH_OUT,21300.05,C485799653,8424.77,0.0,C532333723,4079.04,25379.09,0,0
175,TRANSFER,600.04,C353212548,439.77,0.0,C411191560,910.69,1510.73,0,0
557,CASH_OUT,1243.52,C369193139,-1466.68,223.16,C868010430,9165.53,10409.05,0,0
129,CASH_IN,1642.32,C258432179,429.98,0.0,C880103135,85.32,1727.64,0,0
405,DEBIT,29978.08,C286997896,317.12,0.0,C522051047,540026.7,570004.78,0,0
84,PAYMENT,2434.21,C776169481,1897.98,0.0,M360593000,154135.12,156569.33,0,0
11,CASH_OUT,1686.11,C249719938,228.61,0.0,C436225854,42612.89,44299.0,0,0
260,CASH_OUT,812.14,C270645484,53325.52,52513.38,C359568055,2529.84,3341.98,0,0
435,TRANSFER,1659.27,C573532393,24926.91,23267.64,C958823326,18654.67,20313.94,0,0
459,CASH_IN,568.45,C609046922,2506.07,1937.62,C513245821,9455.0,10023.45,0,0
319,CASH_IN,134.2,C929742518,31903.73,31769.53,C244542349,1198.49,1332.69,0,0
203,TRANSFER,26701.49,C799878663,10881.88,0.0,C781268277,1756.75,28458.24,0,0
549,TRANSFER,108.97,C629884390,12849.23,12740.26,C786971121,15814.81,15923.78,0,0
726,PAYMENT,1321.43,C524277316,2802.2,1480.77,M604407261,293.33,1614.76,0,0
54,DEBIT,5860.24,C678833462,38153.25,32293.01,C852478284,2751.3,8611.54,0,0
499,PAYMENT,8630.95,C243981838,4352.08,0.0,M180572256,14366.79,22997.74,0,0
460,CASH_IN,621.83,C798242180,4090.11,3468.28,C462969093,7092.67,7714.5,0,0
300,CASH_OUT,681.21,C838894581,351.81,0.0,C155575843,66527.04,67208.25,0,0
247,CASH_IN,7517.94,C993954545,5701.45,0.0,C334787528,1502597.84,1510115.78,0,0
380,CASH_IN,12243.89,C178428868,3470.84,0.0,C120046806,512416.73,524660.62,0,0
732,TRANSFER,2910.91,C629404649,7876.61,4965.7,C255306960,2689.95,5600.86,0,0
474,DEBIT,1065.6,C963639451,33295.49,32229.89,C247713774,911.35,1976.95,0,0
284,DEBIT,9642.36,C296330333,4888.95,0.0,C564136259,32422.01,42064.37,0,0
297,DEBIT,2849.43,C169504888,1497133.81,1494284.38,C569083455,5081.93,7931.36,0,0
607,TRANSFER,1608.9,C820386148,2067.79,458.89,C322659356,41600.02,43208.92,0,0
183,TRANSFER,2029.16,C621190094,204374.36,202345.2,C566435538,158758.75,160787.91,0,0
595,CASH_OUT,31027.27,C691532901,42755.84,11728.57,C442590885,13706.39,44733.66,0,0
225,CASH_OUT,1401.48,C696518444,28587.09,27185.61,C806054302,12142.94,13544.42,0,0
565,CASH_IN,13177.9,C281740991,15272.74,2094.84,C953662941,258.66,13436.56,0,0
591,TRANSFER,214.06,C304788688,3481.44,3267.38,C509446519,6479.44,6693.5,0,0
687,CASH_OUT,2694.49,C772761878,6128.17,3433.68,C278683573,1258649.05,1261343.54,0,0
563,PAYMENT,5830.64,C798909241,21669.51,15838.87,M557928695,119450.09,125280.73,0,0
22,TRANSFER,359.81,C613360315,3560.47,3200.66,C891985245,1514.31,1874.12,0,0
281,CASH_IN,249614.4,C293966756,15407.91,0.0,C798698298,29397.49,279011.89,0,0
361,CASH_OUT,86861.81,C590279385,5491.39,0.0,C930295523,294.03,87155.84,0,0
81,CASH_OUT,1458.34,C659488639,44779.57,43321.23,C759487961,150409.89,151868.23,0,0
377,TRANSFER,14566.99,C721496000,11292.3,0.0,C352613516,2081.26,16648.25,0,0
83,CASH_IN,273.48,C878964778,5291.73,5018.25,C557823684,44168.85,44442.33,0,0
608,TRANSFER,3496.64,C300882445,5175.98,1679.34,C824198177,7533.5,11030.14,0,0
667,CASH_IN,2039.06,C305266334,14697.88,12658.82,C442253579,455.65,2494.71,0,0
320,CASH_OUT,974.57,C859252392,1144.3,169.73,C602059410,974.41,1948.98,0,0
355,CASH_IN,812.3,C107340687,6400.16,5587.86,C975202434,3688.66,4500.96,0,0
672,PAYMENT,4980.38,C103539606,31497.69,26517.31,M632166023,57147.14,62127.52,0,0
384,PAYMENT,35819.89,C106581984,134.8,0.0,M876545398,117686.82,153506.71,0,0
565,TRANSFER,7466.88,C931426861,7809.93,343.05,C419473627,4007.67,11474.55,0,0
290,TRANSFER,66061.46,C807190562,2274.04,0.0,C720481765,174.97,66236.43,0,0
627,TRANSFER,884.54,C950799338,1298.54,414.0,C528958527,863771.77,864656.31,0,0
355,CASH_OUT,419.57,C589699949,2034.03,1614.46,C505750698,27.91,447.48,0,0
427,TRANSFER,2890.95,C856289388,551.4,0.0,C545177029,719.85,3610.8,0,0
73,CASH_OUT,2215.99,C355207100,15216.33,13000.34,C687158590,3970.84,6186.83,0,0
334,CASH_IN,5990.56,C721482834,553.17,0.0,C484832266,3189.95,9180.51,0,0
626,CASH_IN,4161.31,C938745214,13012.43,8851.12,C983910751,11786.31,15947.62,0,0
