date,base_currency,quote_currency,exchange_rate,ecb_main_refinancing_rate,inflation_rate_yoy
2022-11-09,EUR,DKK,7.491136,3.5451,2.1
2022-11-10,EUR,BGN,1.971781,3.5061,2.51
2022-11-10,EUR,PLN,4.323797,3.6166,1.15
2022-11-10,EUR,SEK,11.152714,3.6939,3.59
2022-11-10,EUR,USD,1.077916,3.5239,1.31
2022-11-10,EUR,JPY,157.825787,3.5563,2.59
2022-11-10,EUR,CZK,25.215817,3.5551,3.72
2022-11-10,EUR,GBP,0.864459,3.6991,5.46
2022-11-10,EUR,HUF,384.012391,3.7005,1.76
2022-11-10,EUR,RON,4.960844,3.6023,3.06
2022-11-11,EUR,CHF,0.944578,3.618,3.21
2022-11-11,EUR,GBP,0.85178,3.6415,2.68
2022-11-11,EUR,HUF,383.503791,3.4631,-0.1
2022-11-11,EUR,USD,1.084858,3.2657,3.06
2022-11-11,EUR,NOK,11.537158,3.4919,3.99
2022-11-11,EUR,BGN,1.970872,3.6636,2.8
2022-11-11,EUR,RON,4.951246,3.5934,3.07
2022-11-11,EUR,JPY,158.427545,3.5496,4.45
2022-11-11,EUR,SEK,11.132059,3.491,3.53
2022-11-11,EUR,CZK,25.150786,3.374,2.19
2022-11-14,EUR,RON,4.935359,3.5597,1.28
2022-11-14,EUR,USD,1.077891,3.4693,4.59
2022-11-14,EUR,DKK,7.53748,3.4784,2.19
2022-11-14,EUR,NOK,11.521213,3.4052,2.55
2022-11-14,EUR,HUF,384.585149,3.5196,2.33
2022-11-14,EUR,JPY,157.232953,3.4261,3.29
2022-11-14,EUR,PLN,4.322338,3.3546,3.29
2022-11-14,EUR,SEK,11.132204,3.389,2.92
2022-11-14,EUR,GBP,0.859161,3.4647,2.32
2022-11-15,EUR,BGN,1.953882,3.4453,1.02
2022-11-15,EUR,JPY,158.021874,3.2676,2.05
2022-11-15,EUR,CHF,0.950812,3.3964,2.89
2022-11-15,EUR,CZK,25.350938,3.4816,3.79
2022-11-15,EUR,PLN,4.331986,3.2514,2.55
2022-11-15,EUR,NOK,11.425608,3.5568,3.14
2022-11-15,EUR,SEK,11.134944,3.5232,1.37
2022-11-15,EUR,RON,4.962335,3.5506,1.61
2022-11-15,EUR,HUF,384.473495,3.6761,3.63
2022-11-16,EUR,BGN,1.964972,3.4455,2.25
2022-11-16,EUR,GBP,0.864523,3.6759,2.48
2022-11-16,EUR,CHF,0.944971,3.2722,2.42
2022-11-16,EUR,CZK,25.009263,3.4703,1.62
2022-11-16,EUR,SEK,11.188099,3.6563,3.04
2022-11-16,EUR,JPY,158.771413,3.4955,1.96
2022-11-16,EUR,USD,1.080076,3.5059,3.74
2022-11-16,EUR,DKK,7.455273,3.5098,0.09
2022-11-16,EUR,NOK,11.483591,3.4874,1.81
2022-11-17,EUR,PLN,4.279831,3.6053,4.8
2022-11-17,EUR,DKK,7.439434,3.4463,5.28
2022-11-17,EUR,NOK,11.537749,3.5531,1.39
2022-11-17,EUR,RON,4.961566,3.3867,2.81
2022-11-17,EUR,SEK,11.111342,3.36,2.12
2022-11-18,EUR,CZK,25.014413,3.4677,1.86
2022-11-18,EUR,DKK,7.432822,3.2983,3.43
2022-11-18,EUR,NOK,11.337619,3.5699,
2022-11-18,EUR,GBP,0.861468,3.5242,4.0
2022-11-18,EUR,BGN,1.960819,3.3377,4.98
2022-11-18,EUR,USD,1.073512,3.2876,1.69
2022-11-18,EUR,PLN,4.342834,3.528,3.06
2022-11-18,EUR,HUF,383.733319,3.5056,1.81
2022-11-18,EUR,CHF,0.941302,3.5727,1.14
2022-11-18,EUR,JPY,158.43046,3.5311,2.63
2022-11-18,EUR,SEK,11.080341,3.516,2.43
2022-11-18,EUR,RON,4.946879,3.4272,3.3
2022-11-21,EUR,CHF,0.941963,3.6161,2.27
2022-11-21,EUR,SEK,11.230581,3.65,2.46
2022-11-21,EUR,GBP,0.859213,3.4316,3.47
2022-11-21,EUR,HUF,383.449893,3.4094,3.56
2022-11-21,EUR,RON,4.996808,3.4435,3.32
2022-11-21,EUR,DKK,7.418851,3.4704,4.57
2022-11-21,EUR,PLN,4.318466,3.5037,0.65
2022-11-21,EUR,BGN,1.963196,3.4875,2.61
2022-11-21,EUR,JPY,157.437112,3.647,-0.27
2022-11-21,EUR,NOK,11.498156,3.5144,3.36
2022-11-21,EUR,USD,1.0682,3.3837,2.55
2022-11-22,EUR,SEK,11.24457,3.5287,3.61
2022-11-22,EUR,HUF,384.825564,3.4411,3.04
2022-11-22,EUR,CZK,24.97942,3.499,2.71
2022-11-22,EUR,DKK,7.466011,3.7013,3.88
2022-11-22,EUR,NOK,11.556652,3.6838,2.63
2022-11-22,EUR,USD,1.081169,3.485,5.24
2022-11-22,EUR,GBP,0.859443,3.5435,4.46
2022-11-22,EUR,JPY,158.044652,3.504,2.54
2022-11-22,EUR,BGN,1.965126,3.6206,5.01
2022-11-22,EUR,CHF,0.950316,3.4514,3.03
2022-11-23,EUR,GBP,0.856415,3.3855,3.26
2022-11-23,EUR,BGN,1.948188,3.453,5.62
2022-11-23,EUR,CHF,0.94628,3.535,2.85
2022-11-23,EUR,USD,1.078181,3.4995,3.6
2022-11-23,EUR,SEK,11.15275,3.5221,3.6
2022-11-23,EUR,HUF,379.662696,3.494,2.96
2022-11-23,EUR,PLN,4.311432,3.5589,2.67
2022-11-23,EUR,RON,4.946661,3.491,3.78
2022-11-23,EUR,DKK,7.445965,3.524,3.9
2022-11-23,EUR,CZK,25.415825,3.525,3.62
2022-11-24,EUR,PLN,4.329864,3.5484,1.98
2022-11-24,EUR,USD,1.073823,3.403,-0.51
2022-11-24,EUR,NOK,11.475292,3.53,1.24
2022-11-24,EUR,BGN,1.973088,3.5448,3.99
2022-11-24,EUR,CHF,0.944525,3.6397,3.9
2022-11-24,EUR,JPY,157.994122,3.4953,2.59
2022-11-24,EUR,HUF,385.172535,3.5676,2.55
2022-11-24,EUR,DKK,7.407456,3.3826,1.12
2022-11-24,EUR,CZK,25.298196,3.2885,2.08
2022-11-25,EUR,BGN,1.965814,3.4267,1.61
2022-11-25,EUR,SEK,11.18941,3.5672,1.28
2022-11-25,EUR,RON,4.961123,3.3866,4.32
2022-11-25,EUR,CZK,25.003465,3.4895,1.86
2022-11-25,EUR,HUF,387.70908,3.3586,4.56
2022-11-25,EUR,GBP,0.865346,3.6023,2.71
2022-11-25,EUR,JPY,158.761762,,0.75
2022-11-25,EUR,USD,1.083134,3.3585,2.51
2022-11-25,EUR,DKK,7.430077,3.6803,2.57
2022-11-25,EUR,PLN,4.324182,3.4136,2.84
2022-11-28,EUR,GBP,0.861443,3.497,3.42
2022-11-28,EUR,JPY,160.187299,3.3132,1.96
2022-11-28,EUR,HUF,383.946385,3.4583,1.91
2022-11-28,EUR,DKK,7.40257,3.3132,1.95
2022-11-28,EUR,PLN,4.320108,3.5951,3.0
2022-11-28,EUR,CHF,0.953056,3.406,3.76
2022-11-28,EUR,BGN,1.957318,3.4393,0.69
2022-11-28,EUR,USD,1.089234,3.3941,4.45
2022-11-28,EUR,NOK,11.572265,3.4309,2.05
2022-11-28,EUR,RON,4.94373,3.4918,4.54
2022-11-28,EUR,CZK,25.10224,3.454,4.51
2022-11-29,EUR,BGN,1.948369,3.4961,1.49
2022-11-29,EUR,SEK,11.333546,3.5002,0.53
2022-11-29,EUR,CZK,25.159728,3.3397,0.39
2022-11-29,EUR,DKK,7.420867,3.4212,2.22
2022-11-29,EUR,CHF,0.934041,3.4218,4.0
2022-11-29,EUR,GBP,0.852496,3.5945,2.36
2022-11-29,EUR,HUF,386.700556,3.5765,4.17
2022-11-29,EUR,JPY,159.27497,3.4775,1.8
2022-11-29,EUR,RON,5.019838,3.4978,2.25
2022-11-30,EUR,CZK,25.170563,3.5965,3.98
2022-11-30,EUR,PLN,4.305979,3.5448,3.27
2022-11-30,EUR,USD,1.088236,3.3231,2.39
2022-11-30,EUR,GBP,0.853946,3.5059,2.99
2022-11-30,EUR,NOK,11.433918,3.7101,2.85
2022-11-30,EUR,CHF,0.952269,3.4826,2.57
2022-11-30,EUR,JPY,156.605272,3.5976,4.21
2022-11-30,EUR,RON,4.96429,3.4272,2.43
2022-11-30,EUR,SEK,11.222372,3.4072,0.03
2022-11-30,EUR,BGN,1.96218,3.7919,2.02
2022-11-30,EUR,HUF,384.409518,3.6961,3.4
2022-12-01,EUR,CZK,24.965903,3.5746,2.05
2022-12-01,EUR,DKK,7.451442,3.5014,3.56
2022-12-01,EUR,PLN,4.297389,3.5285,2.04
2022-12-01,EUR,JPY,159.432894,3.5129,2.74
2022-12-01,EUR,GBP,0.859855,3.5461,3.37
2022-12-01,EUR,SEK,11.221935,3.4171,2.34
2022-12-01,EUR,BGN,1.975611,3.5326,3.42
2022-12-01,EUR,CHF,0.953435,3.394,2.79
2022-12-01,EUR,HUF,384.737902,3.5131,0.67
2022-12-01,EUR,NOK,11.525284,3.4922,4.36
2022-12-01,EUR,USD,1.079814,3.5117,2.7
2022-12-02,EUR,HUF,385.580618,3.5728,3.69
2022-12-02,EUR,CZK,25.067845,3.541,3.62
2022-12-02,EUR,USD,1.082951,3.5075,1.0
2022-12-02,EUR,PLN,4.292016,3.5756,2.58
2022-12-02,EUR,JPY,157.688853,3.5328,4.01
2022-12-02,EUR,NOK,11.620556,3.5323,1.08
2022-12-02,EUR,DKK,7.445297,3.5412,2.63
2022-12-02,EUR,BGN,1.960058,3.3792,1.9
2022-12-05,EUR,RON,4.947189,3.5943,4.88
2022-12-05,EUR,PLN,4.331725,3.6296,2.76
2022-12-05,EUR,CZK,25.05372,3.6362,3.8
2022-12-05,EUR,SEK,11.18068,3.4122,2.69
2022-12-05,EUR,CHF,0.94432,3.5034,4.25
2022-12-05,EUR,GBP,0.860594,3.6112,0.75
2022-12-05,EUR,NOK,11.504277,3.4224,2.12
2022-12-05,EUR,JPY,159.167208,3.4456,1.46
2022-12-05,EUR,USD,1.073736,3.6894,2.79
2022-12-05,EUR,DKK,7.482877,3.3545,2.23
2022-12-05,EUR,HUF,384.273469,3.6184,2.38
2022-12-06,EUR,HUF,384.78918,3.6548,-0.19
2022-12-06,EUR,BGN,1.950315,3.6514,4.09
2022-12-06,EUR,CHF,0.94378,3.3778,3.8
2022-12-06,EUR,GBP,0.858463,3.4964,0.66
2022-12-06,EUR,RON,4.957141,3.5802,1.46
2022-12-06,EUR,SEK,11.023065,3.6061,1.56
2022-12-06,EUR,DKK,7.43178,3.5443,2.68
2022-12-06,EUR,PLN,4.348094,3.5737,4.28
2022-12-06,EUR,JPY,157.670175,3.5212,1.54
2022-12-06,EUR,CZK,25.147556,3.658,3.58
2022-12-06,EUR,USD,1.069972,3.4512,2.76
2022-12-07,EUR,BGN,1.964855,3.6169,2.85
2022-12-07,EUR,NOK,11.555422,,2.49
2022-12-07,EUR,GBP,0.862867,3.3732,2.07
2022-12-07,EUR,JPY,158.504034,3.5968,1.99
2022-12-07,EUR,DKK,7.461551,3.4136,1.73
2022-12-07,EUR,CZK,25.183156,3.5185,3.77
2022-12-07,EUR,USD,1.074265,3.4595,1.88
2022-12-07,EUR,CHF,0.952997,3.4998,0.86
2022-12-07,EUR,HUF,386.489928,3.4813,5.22
2022-12-07,EUR,SEK,11.131066,3.4357,3.65
2022-12-08,EUR,SEK,11.22643,3.565,1.93
2022-12-08,EUR,DKK,7.438011,3.4228,0.76
2022-12-08,EUR,CHF,0.946666,3.5309,2.56
2022-12-08,EUR,BGN,1.966002,3.6603,1.72
2022-12-08,EUR,NOK,11.41345,3.5159,1.72
2022-12-08,EUR,USD,1.086355,3.3936,1.94
2022-12-08,EUR,CZK,25.28409,3.6044,3.26
2022-12-08,EUR,GBP,0.866858,3.7111,4.0
2022-12-08,EUR,RON,4.949793,3.5972,1.61
2022-12-08,EUR,HUF,388.253978,3.5245,2.89
2022-12-08,EUR,JPY,157.817844,3.5852,2.93
2022-12-09,EUR,NOK,11.467156,3.4937,3.23
2022-12-09,EUR,JPY,158.531169,3.5488,2.11
2022-12-09,EUR,DKK,7.463431,3.4543,3.39
2022-12-09,EUR,RON,4.984867,3.4984,3.55
2022-12-09,EUR,SEK,11.22578,3.604,1.8
2022-12-09,EUR,BGN,1.943924,3.4073,2.84
2022-12-09,EUR,CZK,24.992116,3.5943,1.82
2022-12-09,EUR,GBP,0.855133,3.3655,2.89
2022-12-09,EUR,PLN,4.318484,3.6962,3.14
2022-12-09,EUR,USD,1.07972,3.5614,3.67
2022-12-09,EUR,HUF,389.618211,3.5937,2.05
2022-12-12,EUR,CHF,0.941859,3.5451,2.97
2022-12-12,EUR,NOK,11.486932,3.6106,1.17
2022-12-12,EUR,JPY,158.389449,3.4587,4.03
2022-12-12,EUR,CZK,25.206622,3.5338,2.26
2022-12-12,EUR,PLN,4.305413,3.53,1.99
2022-12-12,EUR,BGN,1.948139,3.5799,4.88
2022-12-12,EUR,DKK,7.478725,3.4495,0.31
2022-12-12,EUR,GBP,0.863958,3.7062,3.19
2022-12-12,EUR,USD,1.076391,3.3943,2.27
2022-12-12,EUR,SEK,11.165923,3.6165,2.37
2022-12-12,EUR,HUF,386.029572,3.2836,3.11
2022-12-13,EUR,JPY,156.924132,3.5037,2.09
2022-12-13,EUR,RON,4.960197,3.4787,3.38
2022-12-13,EUR,NOK,11.505551,3.4413,1.26
2022-12-13,EUR,CHF,0.953217,3.415,3.6
2022-12-13,EUR,USD,1.081847,3.5132,1.57
2022-12-13,EUR,PLN,4.350252,3.711,3.94
2022-12-13,EUR,DKK,7.406318,3.6138,
2022-12-13,EUR,SEK,11.070253,3.4969,2.71
2022-12-13,EUR,BGN,1.964325,3.5843,3.51
2022-12-13,EUR,CZK,25.053272,3.4583,1.13
2022-12-13,EUR,GBP,0.858035,3.5054,2.28
2022-12-14,EUR,PLN,4.325524,3.5634,2.91
2022-12-14,EUR,HUF,382.854422,3.5695,2.0
2022-12-14,EUR,USD,1.090807,3.4059,1.47
2022-12-14,EUR,GBP,0.866199,3.5706,3.29
2022-12-14,EUR,NOK,11.534754,3.4111,1.91
2022-12-14,EUR,RON,4.94413,3.5239,1.68
2022-12-14,EUR,SEK,11.29779,3.44,1.83
2022-12-14,EUR,JPY,158.682097,3.6684,1.81
2022-12-14,EUR,CZK,25.100456,3.3406,4.11
2022-12-15,EUR,NOK,11.646011,3.4331,1.63
2022-12-15,EUR,HUF,384.815208,3.47,2.57
2022-12-15,EUR,SEK,11.193388,3.5985,2.83
2022-12-15,EUR,CHF,0.944895,3.4315,3.54
2022-12-15,EUR,GBP,0.852035,3.5355,1.02
2022-12-15,EUR,BGN,1.955789,3.6151,3.7
2022-12-15,EUR,RON,4.999464,3.6582,1.1
2022-12-15,EUR,DKK,7.479223,3.6103,3.7
2022-12-15,EUR,JPY,157.276219,3.2624,2.78
2022-12-15,EUR,CZK,24.987242,3.4614,2.44
2022-12-16,EUR,RON,4.914603,3.5961,3.27
2022-12-16,EUR,PLN,4.284382,3.4026,1.98
2022-12-16,EUR,HUF,385.642462,3.4546,4.9
2022-12-16,EUR,DKK,7.486737,3.5184,1.04
2022-12-16,EUR,NOK,11.49236,3.5162,2.41
2022-12-16,EUR,JPY,158.965669,3.4396,3.77
2022-12-16,EUR,USD,1.075352,3.3901,5.31
2022-12-16,EUR,SEK,11.20324,3.3172,1.11
2022-12-16,EUR,GBP,0.857191,3.4761,2.87
2022-12-16,EUR,CZK,25.212217,3.4294,1.83
2022-12-16,EUR,BGN,1.967138,3.5418,1.9
2022-12-16,EUR,CHF,0.95567,3.6425,2.61
2022-12-19,EUR,BGN,1.960459,3.4768,4.06
2022-12-19,EUR,CZK,25.039546,3.5482,5.39
2022-12-19,EUR,JPY,158.052943,3.5061,2.85
2022-12-19,EUR,PLN,4.319081,3.3754,2.73
2022-12-19,EUR,CHF,0.952713,3.5951,5.01
2022-12-19,EUR,GBP,0.862795,3.4289,3.47
2022-12-19,EUR,NOK,11.52793,3.4646,1.49
2022-12-19,EUR,USD,1.072117,3.4061,1.26
2022-12-19,EUR,RON,4.973201,3.4604,4.74
2022-12-20,EUR,CHF,0.95108,3.5586,2.56
2022-12-20,EUR,BGN,1.964325,3.3659,1.32
2022-12-20,EUR,JPY,159.115887,3.4189,4.11
2022-12-20,EUR,RON,4.944534,3.6168,1.03
2022-12-20,EUR,DKK,7.530205,3.3708,1.57
2022-12-20,EUR,PLN,4.322239,3.3234,0.58
2022-12-20,EUR,GBP,0.857935,3.5782,3.37
2022-12-20,EUR,USD,1.083522,3.5884,1.58
2022-12-20,EUR,NOK,11.47157,3.4889,2.07
2022-12-20,EUR,SEK,11.217905,3.5438,3.57
2022-12-20,EUR,HUF,386.766556,3.6988,-0.44
2022-12-21,EUR,RON,4.965445,3.5945,2.1
2022-12-21,EUR,GBP,0.859343,3.6158,2.85
2022-12-21,EUR,USD,1.093448,3.5155,2.44
2022-12-21,EUR,CHF,0.943421,3.3703,4.06
2022-12-21,EUR,PLN,4.343224,3.548,2.65
2022-12-21,EUR,HUF,387.544765,3.6377,3.73
2022-12-21,EUR,JPY,158.479179,3.5651,1.19
2022-12-21,EUR,DKK,7.477705,3.6324,2.56
2022-12-21,EUR,BGN,1.963471,3.4704,3.41
2022-12-21,EUR,CZK,24.937958,3.652,2.2
2022-12-22,EUR,HUF,380.801416,3.4405,1.89
2022-12-22,EUR,GBP,0.865967,3.5156,2.27
2022-12-22,EUR,PLN,4.307098,3.6205,2.7
2022-12-22,EUR,BGN,1.954793,3.4206,2.71
2022-12-22,EUR,RON,4.943242,3.6784,1.87
2022-12-22,EUR,SEK,11.161694,3.5835,4.47
2022-12-22,EUR,JPY,159.101209,3.6343,2.39
2022-12-22,EUR,USD,1.075892,3.4331,1.52
2022-12-22,EUR,DKK,7.408207,3.5948,3.17
2022-12-22,EUR,CHF,0.948334,3.4916,1.91
2022-12-22,EUR,CZK,24.949255,3.6662,4.55
2022-12-23,EUR,SEK,11.23446,3.4521,0.27
2022-12-23,EUR,CZK,25.269092,3.5072,5.27
2022-12-23,EUR,DKK,7.465638,3.6061,0.2
2022-12-23,EUR,RON,4.962858,3.4551,3.23
2022-12-23,EUR,JPY,159.655898,3.3828,3.74
2022-12-23,EUR,PLN,4.329315,3.6259,0.34
2022-12-23,EUR,BGN,1.959553,3.5046,1.57
2022-12-23,EUR,GBP,0.861774,3.4204,-0.15
2022-12-23,EUR,HUF,385.68008,3.2978,1.91
2022-12-23,EUR,USD,1.078366,3.3684,3.03
2022-12-26,EUR,CHF,0.953097,3.5395,2.06
2022-12-26,EUR,SEK,11.156042,3.6421,2.0
2022-12-26,EUR,HUF,388.533457,3.4697,1.89
2022-12-26,EUR,NOK,11.379374,3.4681,2.14
2022-12-26,EUR,GBP,0.852134,3.403,1.73
2022-12-26,EUR,BGN,1.953793,3.4936,0.78
2022-12-26,EUR,RON,4.96147,3.4845,1.75
2022-12-26,EUR,USD,1.087107,3.6476,1.53
2022-12-26,EUR,CZK,25.232319,3.4633,3.42
2022-12-26,EUR,JPY,159.053498,3.4105,2.8
2022-12-26,EUR,DKK,7.477923,3.6009,3.14
2022-12-27,EUR,JPY,158.966002,3.5669,2.67
2022-12-27,EUR,CZK,24.985247,3.5332,4.73
2022-12-27,EUR,PLN,4.356285,3.3997,3.37
2022-12-27,EUR,RON,4.992723,3.5184,3.2
2022-12-27,EUR,CHF,0.952733,3.4023,4.29
2022-12-27,EUR,SEK,11.364114,3.6009,3.28
2022-12-27,EUR,HUF,383.571827,3.5609,3.09
2022-12-27,EUR,BGN,1.955892,3.6896,3.36
2022-12-27,EUR,NOK,11.527561,3.371,2.11
2022-12-27,EUR,DKK,7.52898,3.3553,3.49
2022-12-28,EUR,CHF,0.947567,3.5259,1.68
2022-12-28,EUR,RON,4.94911,3.5444,2.28
2022-12-28,EUR,CZK,24.941679,3.6028,1.73
2022-12-28,EUR,NOK,11.549674,3.3773,1.58
2022-12-28,EUR,USD,1.082721,3.481,1.88
2022-12-28,EUR,PLN,4.330416,3.5614,2.93
2022-12-28,EUR,SEK,11.266549,3.5796,2.49
2022-12-28,EUR,DKK,7.452456,3.5217,5.15
2022-12-28,EUR,HUF,382.892511,3.4709,2.83
2022-12-28,EUR,BGN,1.957315,3.4174,1.58
2022-12-28,EUR,GBP,0.865664,3.4979,3.48
2022-12-29,EUR,BGN,1.960955,3.5996,3.33
2022-12-29,EUR,SEK,11.200331,3.6022,1.72
2022-12-29,EUR,DKK,7.401367,3.6,4.07
2022-12-29,EUR,GBP,0.856295,3.4123,1.5
2022-12-29,EUR,NOK,11.540418,3.5348,2.53
2022-12-29,EUR,RON,4.953482,3.5693,2.54
2022-12-29,EUR,JPY,158.766965,3.6487,4.45
2022-12-29,EUR,HUF,383.826069,3.5977,0.3
2022-12-29,EUR,USD,1.083088,3.4994,2.31
2022-12-29,EUR,PLN,4.342943,3.5119,1.53
2022-12-30,EUR,RON,4.941791,3.5641,0.94
2022-12-30,EUR,JPY,157.471585,3.4822,3.7
2022-12-30,EUR,BGN,1.964867,3.4816,2.9
2022-12-30,EUR,SEK,11.161074,3.5574,3.28
2022-12-30,EUR,HUF,380.936339,3.6693,2.7
2022-12-30,EUR,PLN,4.32482,3.8696,1.67
2022-12-30,EUR,NOK,11.518155,3.6792,3.54
2022-12-30,EUR,DKK,7.439204,3.4261,3.61
2022-12-30,EUR,CZK,25.119591,3.3114,3.69
2022-12-30,EUR,GBP,0.8557,3.5998,2.16
2023-01-02,EUR,PLN,4.356238,3.6262,1.0
2023-01-02,EUR,CZK,25.115967,3.5468,2.0
2023-01-02,EUR,BGN,1.965996,3.5647,2.99
2023-01-02,EUR,GBP,0.862437,3.3667,2.67
2023-01-02,EUR,NOK,11.470759,3.4511,1.25
2023-01-02,EUR,DKK,7.453666,3.5064,1.1
2023-01-02,EUR,JPY,159.364276,3.5534,3.86
2023-01-02,EUR,RON,4.962416,3.6131,3.63
2023-01-02,EUR,USD,1.083481,3.5385,3.04
2023-01-02,EUR,HUF,384.850254,3.5044,2.75
2023-01-02,EUR,CHF,0.949299,3.6426,2.03
2023-01-03,EUR,NOK,11.412446,3.4586,3.09
2023-01-03,EUR,BGN,1.948205,3.5274,4.87
2023-01-03,EUR,PLN,4.323289,3.4841,2.06
2023-01-03,EUR,USD,1.068952,3.6228,2.16
2023-01-03,EUR,CZK,25.090747,3.2901,1.7
2023-01-03,EUR,GBP,0.866328,3.4867,2.38
2023-01-03,EUR,RON,4.998766,3.5224,3.55
2023-01-03,EUR,SEK,11.170316,3.684,1.77
2023-01-03,EUR,JPY,158.910646,3.5162,2.21
2023-01-03,EUR,DKK,7.441643,3.3671,3.85
2023-01-03,EUR,CHF,0.953319,3.6988,1.79
2023-01-04,EUR,SEK,11.236337,3.401,3.21
2023-01-04,EUR,PLN,4.31765,3.4986,2.87
2023-01-04,EUR,GBP,0.863117,3.4905,2.07
2023-01-04,EUR,JPY,158.962682,3.4075,3.01
2023-01-04,EUR,DKK,7.417484,3.5381,4.19
2023-01-04,EUR,RON,4.954538,3.4885,2.79
2023-01-04,EUR,HUF,388.884641,3.5012,3.02
2023-01-04,EUR,BGN,1.952366,3.5136,1.54
2023-01-04,EUR,USD,1.068956,3.3688,2.42
2023-01-04,EUR,NOK,11.567932,3.5618,3.92
2023-01-05,EUR,HUF,384.030116,3.626,-0.37
2023-01-05,EUR,RON,4.91751,3.4162,0.74
2023-01-05,EUR,USD,1.082661,3.4609,-0.04
2023-01-05,EUR,JPY,157.895483,3.5764,2.37
2023-01-05,EUR,NOK,11.526012,3.2956,3.11
2023-01-05,EUR,CZK,25.196328,3.4868,2.74
2023-01-05,EUR,DKK,7.437144,3.5341,0.05
2023-01-05,EUR,PLN,4.327736,3.3607,1.27
2023-01-05,EUR,CHF,0.949331,3.4295,1.59
2023-01-05,EUR,BGN,1.962176,3.5854,2.95
2023-01-06,EUR,SEK,11.218762,3.58,3.38
2023-01-06,EUR,CHF,0.943899,3.5135,4.29
2023-01-06,EUR,NOK,11.528019,,3.65
2023-01-06,EUR,RON,5.00964,3.5096,2.75
2023-01-06,EUR,GBP,0.858485,3.5353,0.82
2023-01-06,EUR,BGN,1.977763,3.6101,3.0
2023-01-06,EUR,DKK,7.43785,3.5738,3.29
2023-01-06,EUR,USD,1.070539,3.4593,3.25
2023-01-06,EUR,CZK,25.216258,3.3481,2.13
2023-01-06,EUR,PLN,4.310479,3.3966,2.09
2023-01-09,EUR,HUF,386.247686,3.5947,3.02
2023-01-09,EUR,USD,1.078038,3.6284,2.53
2023-01-09,EUR,RON,4.974838,3.6124,3.1
2023-01-09,EUR,JPY,158.103709,3.6417,2.99
2023-01-09,EUR,DKK,7.455367,3.3868,1.85
2023-01-09,EUR,SEK,11.275893,3.6426,3.45
2023-01-09,EUR,BGN,1.964157,3.5233,2.5
2023-01-09,EUR,PLN,4.31916,3.3344,0.28
2023-01-09,EUR,CZK,25.073185,3.6741,2.37
2023-01-09,EUR,CHF,0.948002,3.5809,3.85
2023-01-09,EUR,GBP,0.866371,3.6126,5.21
2023-01-10,EUR,CHF,0.950662,3.5002,1.28
2023-01-10,EUR,USD,1.077299,3.5888,1.97
2023-01-10,EUR,DKK,7.448812,3.4256,2.81
2023-01-10,EUR,BGN,1.952194,3.4259,1.72
2023-01-10,EUR,HUF,385.230793,3.5338,2.66
2023-01-10,EUR,PLN,4.311315,3.4399,0.53
2023-01-10,EUR,NOK,11.444153,3.4434,3.53
2023-01-10,EUR,GBP,0.860664,3.4808,3.6
2023-01-10,EUR,JPY,159.189,3.4909,2.62
2023-01-10,EUR,SEK,11.201392,3.6339,2.36
2023-01-10,EUR,CZK,24.878705,3.5592,2.85
2023-01-10,EUR,RON,4.977575,3.5039,2.7
2023-01-11,EUR,JPY,157.84674,3.5307,4.46
2023-01-11,EUR,CZK,25.006795,3.5377,3.18
2023-01-11,EUR,RON,4.969467,3.5727,4.31
2023-01-11,EUR,NOK,11.529728,3.4287,3.22
2023-01-11,EUR,SEK,11.208599,3.4567,1.2
2023-01-11,EUR,DKK,7.435349,3.2993,1.58
2023-01-11,EUR,CHF,0.941482,3.4687,2.24
2023-01-11,EUR,HUF,384.043954,3.3203,0.93
2023-01-11,EUR,USD,1.085736,3.4529,3.03
2023-01-11,EUR,PLN,4.314456,3.5739,3.61
2023-01-11,EUR,BGN,1.962108,3.6451,0.68
2023-01-11,EUR,GBP,0.858976,3.8031,1.96
2023-01-12,EUR,RON,4.973591,3.7048,1.99
2023-01-12,EUR,GBP,0.852418,3.4813,1.72
2023-01-12,EUR,JPY,159.427473,3.4959,3.81
2023-01-12,EUR,USD,1.080185,3.7006,5.04
2023-01-12,EUR,DKK,7.45247,3.5527,2.69
2023-01-12,EUR,NOK,11.445323,3.6121,2.98
2023-01-12,EUR,CHF,0.952345,3.6,2.32
2023-01-12,EUR,SEK,11.33745,3.5832,3.76
2023-01-12,EUR,CZK,24.972988,3.4446,5.08
2023-01-12,EUR,BGN,1.956631,3.5196,2.07
2023-01-12,EUR,HUF,384.34097,3.3729,0.4
2023-01-13,EUR,GBP,0.861845,3.64,2.11
2023-01-13,EUR,SEK,11.146893,3.4018,3.65
2023-01-13,EUR,JPY,158.486009,3.5143,3.23
2023-01-13,EUR,PLN,4.321034,3.5749,1.85
2023-01-13,EUR,CZK,25.081504,3.4738,2.34
2023-01-13,EUR,DKK,7.46103,3.3347,2.33
2023-01-13,EUR,CHF,0.950829,3.5132,4.59
2023-01-13,EUR,HUF,385.312106,3.5087,0.34
2023-01-13,EUR,RON,4.963331,3.5233,5.05
2023-01-13,EUR,NOK,11.522333,3.4604,2.75
2023-01-16,EUR,BGN,1.957127,3.4844,4.8
2023-01-16,EUR,NOK,11.50943,3.5578,3.01
2023-01-16,EUR,RON,5.00389,3.5047,3.75
