cik,company_name,sic_code,sic_description,filing_type,filing_date,state_of_incorporation,fiscal_year_end,total_assets_usd,total_revenue_usd,employee_count,ceo_name,headquarters_address,ein
1025093,"Morricone, Endrizzi e Pucci Group",6035,Savings Institutions,10-Q,2024-04-21,RI,0930,50860308.0,92744009.0,48979.0,Geronimo Offredi-Gangemi,"Ronda Yésica Blázquez 860 Puerta 5 , Albacete, 50932",60-5035093
3917492,"Miller, Shaw and Moran",6199,Finance Services,10-K,2024-04-23,TN,0630,3025350656.0,2320387801.0,8438.0,Gioffre Ubaldi,"Studio 21r, Ball Avenue, Coxside, W7 6HW",27-4694011
1664676,"Scalfaro, Burcardo e Solari s.r.l.",6199,Finance Services,10-K,2025-11-27,OK,0630,428519365.0,1852033281.0,47576.0,Dr Georgina Parkes,"Wielochring 1/6, 28226 Griesbach Rottal",66-8103082
4702852,Huet S.A.R.L.,6512,Real Estate,S-1,2025-09-18,LA,0331,494554118.0,345990561.0,23517.0,Élisabeth Hamel de la Leclercq,"55, avenue Bruneau, 49473 Pineau-la-Forêt",89-1270874
8958322,"Huynh, Quinn and Huffman",6035,Savings Institutions,S-1,2023-11-24,KS,1231,9408572975.0,1432222264.0,21506.0,Harry Thanel,"Amalie-Conradi-Platz 58, 95237 Werdau",29-6107472
7771374,Fábrica EEVE S.Com.,6199,Finance Services,10-K,2023-06-15,IA,0930,38140240.0,,19302.0,Hector Donoso Suarez,"Studio 23I, Kieran Cliffs, Port Staceyside, LE8N 3DE",13-3754895
5115673,Speer GmbH & Co. OHG,6159,Federal-Sponsored Credit,8-K,2024-05-22,OR,1231,,928470195.0,30060.0,Amador Otero,"275 James Mission, Bellchester, N90 2FQ",48-7634598
8286026,Eckbauer GmbH,6211,Security Brokers,8-K,2026-02-24,SI,0630,201374487.0,35520382.0,24750.0,Salvador Ureña Almazán,"1473 Wesley Road Suite 008, Spenceborough, DE 19949",16-2846226
7437922,Boccioni e figli,6512,Real Estate,10-Q,2026-01-19,NY,0331,25909709.0,244691497115.0,49307.0,Karl-Friedrich Barkholz-Klemm,"920 Woods Burg, Gemmahaven, B97 4XD",26-7368799
2115422,"Flaiano, Ponti e Serao e figli",6159,Federal-Sponsored Credit,DEF 14A,16-Apr-2025,SS,0930,318243363.0,4554220872.0,48223.0,Jessica Jones-Ward,"18995 Cooper Inlet, Gutierrezburgh, MH 71019",
6617936,Alimentación Alonso & Asociados S.A.,6311,Insurance,8-K,2025-10-30,AL,0630,,,,Hollie Ford,"Acceso de Ignacia Aroca 64, Alicante, 46371",91-4065326
8359688,Benavent & Asociados S.L.U.,6411,Insurance Agents,S-1,2025-02-26,PD,0930,59498586.0,218750439.0,6123.0,Venceslás Castañeda,"Strada Virgilio, 234, 21052, Busto Arsizio (VA)",48-1754659
4629446,Supermercados Fabregat S.Com.,6020,Commercial Banking,DEF 14A,30-Sep-2025,PU,0930,3972086222.0,159412449.0,212.0,Jessica Jones,"Piazza Ottone, 384, 84095, Ornito (SA)",32-6612357
2066122,Bègue,6211,Security Brokers,13F-HR,2025-04-26,IN,0630,6424809858.0,31357877.0,17815.0,,"Flat 29, Joan Oval, East Carlyfurt, L99 8LW",
5291913,Trupp Wohlgemut GbR,6199,Finance Services,DEF 14A,2026-04-02,PI,0331,836945038.0,17266039.0,31580.0,Elena Puglisi,"3 James Alley, Port Elliottville, WR0 6YA",28-4029427
9991642,Blanc,6512,Real Estate,10-Q,2024-07-18,FE,1231,3336194806.0,2237804724.0,19756.0,Orlando Longhena,"Acceso de Joaquín Barrio 25 Piso 6 , Badajoz, 40004",70-5046670
2109052,Lewis and Sons,6159,Federal-Sponsored Credit,8-K,2024-06-23,NJ,0930,479057388.0,,18137.0,Silvio Castioni,"Borgo Lolita, 53 Appartamento 69, 80134, Napoli (NA)",58-2404119
9090002,Logística Huerta y asociados S.L.,6211,Security Brokers,8-K,2025-11-24,AS,0630,1041238382.0,,9802.0,Élise du Henry,"5 Amber Track, Ritashire, S8 0UJ",55-2556841
5374061,Montes-Scott,6035,Savings Institutions,13F-HR,2026-01-16,SO,0331,563020409.0,191283924.0,34520.0,Célina Le Goff,"26317 Jacob River Apt. 916, Toddport, DC 03253",76-8827522
6315276,Comercial PPAB S.Com.,7372,Software,10-Q,2024-06-20,GA,1231,134139328.0,8014461.0,8832.0,Domenico Fiorucci,"PSC 8128, Box 9550, APO AE 99211",98-1135513
1234277,Schmidt PLC,6199,Finance Services,DEF 14A,2024-06-03,FL,0930,79851339.0,,18754.0,Marc Hoareau,"84, chemin Baron, 86497 Dijouxdan",41-8395602
8305583,Murray and Sons,6411,Insurance Agents,S-1,2025-11-15,CT,1231,42879573.0,215249657.0,33724.0,Monique Lambert Le Lucas,"Incrocio Salvi, 9, 29100, Raffaelina (PC)",34-1868514
7274275,Harding Group,6512,Real Estate,DEF 14A,2026-02-03,TS,1231,543855871.0,30894414.0,3967.0,Roland du Lopez,"Saban-Niemeier-Weg 862, 48675 Siegen",22-9991137
5080366,Hammond-Harrison,6411,Insurance Agents,10-K,2023-10-21,MT,0930,979258436.0,739876422.0,13558.0,Nicolas Blanc,"830 Olivia Expressway, Blairtown, NM 16857",84-2414449
2545168,Traetta s.r.l.,6211,Security Brokers,10-K,2023-08-09,WY,0930,331819381.0,1232280293.0,15047.0,Joseph Obrien,"Canale Fallaci, 75 Appartamento 96, 37052, Casaleone (VR)",65-9076234
7921487,Schmidtke Striebitz GbR,6512,Real Estate,10-Q,2024-01-11,VA,1231,3067469952.0,,1018.0,Modesta Gracia Alcántara,"5979 Wilson Meadows Suite 595, Melissaside, MH 97392",72-2302184
8652215,Margarita Gutiérrez Cózar S.Com.,6512,Real Estate,10-K,2024-03-13,PA,1231,280847887.0,2652194510.0,40363.0,Bautista Ros,"3105 Edward Expressway, Salazarview, GA 76785",95-7801301
6370110,Brunelleschi s.r.l.,6512,Real Estate,S-1,2024-10-18,OG,0930,1090947768.0,86427439.0,,María José Verónica Benítez Teruel,"Cuesta de Clemente Castellanos 482, Asturias, 14072",26-6547696
1887163,Ashton-Hart,6411,Insurance Agents,S-1,2024-02-03,TR,1231,616493777.0,,,Ing. Ljiljana Eberhardt,"Avenida de René Galvez 997, Pontevedra, 11796",28-8177523
4320590,Noble and Sons,7372,Software,10-Q,2023-09-01,AL,1231,,130320853.0,24448.0,Ingelore Scholl-Harloff,"Canale Bettina, 34, 88044, Marcellinara (CZ)",43-4006575
1205309,Pratt-Smith,6159,Federal-Sponsored Credit,S-1,2026-02-14,CT,1231,4925695749.0,,3509.0,Paul Porter,"Pasaje Felicia Lerma 72 Puerta 7 , La Rioja, 05244",33-4275544
4104111,Peranda-Ponti Group,6020,Commercial Banking,DEF 14A,2023-05-21,IA,0331,659202517.0,1691240570.0,22020.0,,"Glorieta Iris Pedrero 82, Albacete, 01556",92-6622669
6476769,"Brugnaro, Sinisi e Gianinazzi e figli",6020,Commercial Banking,10-Q,2025-09-03,CH,0630,509256559.0,742061705.0,18944.0,Rhys Cox,"Incrocio Amanda, 762 Appartamento 80, 00066, Manziana (RM)",22-2607888
3573667,Lewis-Peterson,6199,Finance Services,10-K,12-Apr-2026,PA,0331,984019463.0,,,Serena Salvo,"Kristin-Hornich-Ring 40, 47639 Bad Kreuznach",62-9059768
2729677,Perrot Roche S.A.R.L.,6020,Commercial Banking,8-K,2023-12-17,AZ,1231,7547527.0,776206979.0,16833.0,Jessica Espinoza,"Plaza de Nicolasa Arias 76, Teruel, 45449",50-3376786
2601359,Compañía Castellana S.C.P,6020,Commercial Banking,S-1,2026-01-16,NC,0331,819606447.0,,16424.0,Carlito Tudela Rebollo,"312, boulevard de Mallet, 05694 Sainte Claire",36-9712522
3159647,Wiek Weller e.G.,6141,Personal Credit,10-Q,2024-06-17,MS,0630,78134498.0,,18260.0,Yves Julien,"33, boulevard Édith Schneider, 41180 Carre",14-1528602
4894112,Horton LLC,6211,Security Brokers,DEF 14A,2023-05-14,RA,0630,3096068316.0,156194731.0,12121.0,Nicanor Casado,"77 Holland Ville, North Shannon, W7A 6NW",95-3954480
7248476,Fröhlich,6020,Commercial Banking,S-1,2026-01-15,KR,0630,796645081.0,428454731.0,42977.0,Donna Campise,"Viale Querini, 115 Appartamento 57, 50062, Dicomano (FI)",13-2603998
1777742,Vallée et Fils,7372,Software,10-K,2024-03-16,TN,1231,5481660984.0,,49737.0,,"Plaza Laura Carbajo 4, Toledo, 47240",36-5295403
6146365,Klotz Hahn OHG mbH,6512,Real Estate,10-Q,2025-08-21,RA,0630,67627318.0,187794611.0,37790.0,,"Camino Armida Bastida 96, Ceuta, 14488",22-4228659
3924425,Schaaf GmbH,6159,Federal-Sponsored Credit,8-K,2025-11-03,RO,0630,104617567.0,233401997.0,33933.0,,"Studio 9, Chambers Summit, South Jennifer, G3W 0DY",58-2958634
3656233,Klapp AG,6159,Federal-Sponsored Credit,10-Q,2026-02-06,SA,0930,28880195.0,340153975.0,22039.0,Margaux Lacroix,"Vicolo Mazzacurati, 99 Piano 8, 87058, Spezzano Della Sila (CS)",62-5753123
3117962,Luna Inc,6211,Security Brokers,10-Q,2024-03-25,NA,0930,2551555654.0,117065566.0,,Eusebio Castells,"Jenny-Eberhardt-Platz 6305, 40362 Neustadt am Rübenberge",
9398629,José Mari Gallo Priego S.L.,6141,Personal Credit,S-1,2024-03-12,AG,0930,82227098.0,,19576.0,Rachael Watson,"Paseo de Azahar Uribe 68 Apt. 56 , Ciudad, 33248",88-8427582
1083492,Tessier Lambert SA,6311,Insurance,10-Q,2025-07-09,LI,0930,815802695.0,19970581.0,38300.0,Alicia Gutierrez,"2 Marian Unions, Jenkinsburgh, N8B 2WY",75-8215015
4243483,"Pininfarina, Vanvitelli e Florio s.r.l.",6311,Insurance,8-K,2025-01-15,CA,0630,283418060.0,175750943.0,48902.0,Florencia Roda,"7641 Patricia Meadow, Suttonside, FM 82075",16-6982910
8336096,Farmaceútica Castellana S.L.,6159,Federal-Sponsored Credit,S-1,2024-11-26,RN,0331,1820477210.0,25734534027.0,,Brian Bruce,"Wellerplatz 9451, 79375 Sigmaringen",90-5068524
7048575,Finanzas Castellana S.L.U.,6199,Finance Services,10-Q,2025-05-01,AR,0331,515880077.0,,,,"Flat 11y, June Well, Lake Charlottehaven, WF28 5EH",39-6976235
2545435,Promociones Alegre S.L.,6311,Insurance,8-K,2024-04-12,MN,0630,83231300.0,82323426.0,25192.0,Julie Lewis-Mills,"Ruppersbergerplatz 3-4, 21621 Regensburg",61-7223110
2112928,Etzold Dussen van GmbH,6211,Security Brokers,8-K,2025-03-15,FM,0331,50719861.0,1073251968.0,,Raimundo de Jáuregui,"379, avenue de Hoareau, 78642 Jacquotnec",59-3645868
5132031,"Goodwin, Harvey and Stone",6211,Security Brokers,13F-HR,2025-07-01,SI,1231,262893370.0,31322607.0,40655.0,,"Via Evelia Salvà 80 Apt. 00 , Cáceres, 37433",63-7987527
2765405,Comercial Iberia S.Coop.,6199,Finance Services,8-K,2023-07-15,MI,0331,125819796.0,89464158.0,24263.0,Dott. Clelia Pausini,"Flat 01, Howard Drives, Aimeeberg, G2 5PA",38-5181110
7222167,Steuer AG,6311,Insurance,10-Q,2024-06-25,MN,0930,526285398.0,1200043.0,,Patrizia Mazzanti,"4409 Harris Highway, Michaelmouth, DC 92052",66-5543184
8286382,Jacquet Descamps S.A.,6311,Insurance,13F-HR,2023-09-07,PA,0930,7739618969.0,15982137.0,,Julio Hernández Vilar,"Schottinring 76, 94253 Ansbach",95-4914547
4496008,"Collins, Morrison and Bailey",6211,Security Brokers,DEF 14A,2026-01-16,TV,0331,54793160.0,,8391.0,Noël Morin Le Gautier,"205 Frank Hills Apt. 599, Dorseyside, UT 15316",91-6688883
3585301,Bonbach Mühle GmbH,6159,Federal-Sponsored Credit,8-K,2024-04-13,BA,0630,217175880.0,19781518.0,46388.0,América del Salmerón,"02553 Gary Route Suite 238, West Mark, RI 60010",59-9285497
3528906,"Krause, Fisher and Mckee",7372,Software,8-K,2025-04-10,MO,1231,219977707.0,1803732808.0,22250.0,Frédéric Gaillard,"Callejón Isidro Tena 93 Apt. 81 , Girona, 48807",70-2372312
8678370,"Smith, Humphries and Lawrence",6141,Personal Credit,13F-HR,2024-07-27,MN,0331,17247082.0,184450805.0,12928.0,,"Vial Jose Antonio Sebastián 11, Albacete, 07855",90-4768255
5554233,Cabeza & Asociados S.Com.,6211,Security Brokers,10-Q,2025-02-08,UT,0930,1664039378.0,1690963346.0,26973.0,Jasmine Moore,"Paseo Mirta Yáñez 77 Puerta 2 , Cantabria, 19205",80-6511711
8200209,Richards Inc,6512,Real Estate,10-Q,2026-04-16,AS,1231,12866773746.0,388818719.0,27113.0,Henriette Pinto,"1, boulevard Michèle Lesage, 38536 Perez-sur-Perrier",22-7598418
3468179,Klemt Buchholz GmbH & Co. OHG,6512,Real Estate,8-K,2023-11-14,VI,0331,65513594.0,3585851987.0,,Teodoro Madrid Pareja,"27548 Diane Groves Suite 410, Jeanhaven, TX 83298",85-4965533
2294596,Perez-Mora,7372,Software,S-1,2025-01-27,OR,1231,1218435526.0,778684509.0,23281.0,Rosemary Kaur,"Urbanización Luisina Figueras 91 Piso 0 , Baleares, 30811",38-9390169
2702989,Kambs AG & Co. OHG,6035,Savings Institutions,S-1,2023-06-22,PR,0630,26726150.0,164941548.0,,Stacey Davis,"53 Frank Ranch, Robertsfurt, HU11 7XT",
2482845,Lindsey LLC,6411,Insurance Agents,10-K,2025-03-16,NJ,0630,2515339513.0,,1565.0,Brian Ramirez,"Flat 5, Nicole Greens, South Patricia, S8S 7WB",73-4493339
3194438,"Lippomano, Ubaldi e Argenti Group",6411,Insurance Agents,S-1,2026-01-04,IS,1231,65087452.0,23143284.0,30952.0,Alfred du Blanc,"456 Norman Knoll, North Adamchester, ST6R 9SN",98-3785792
2600862,"Webb, Davies and O'Connor",6020,Commercial Banking,8-K,2024-07-26,PA,0331,20497492.0,2146130888.0,31636.0,Capucine Paul,"Stretto Liliana, 95, 89821, San Nicola Da Crissa (VV)",80-1320427
3347769,Mireia Romero Esteban S.Com.,6512,Real Estate,S-1,2024-06-10,SC,0930,,57910974.0,37657.0,Timothée Collet-Menard,"Köstergasse 82, 53508 Vechta",36-2976769
3054975,"Rismondo, Ruggeri e Fracci Group",6141,Personal Credit,8-K,2025-02-22,CA,0331,36270884663.0,12973991828.0,12925.0,Pénélope Morel,"4 Nicholson Harbors, Mortonberg, L80 4TA",85-5997097
7658215,Moreno Group,6411,Insurance Agents,10-Q,2023-07-30,NE,0930,13082520932.0,,42153.0,Prof. Paola Klemm,"Studio 5, Lawrence Stravenue, North Rossland, OX22 6TH",45-3418432
3758975,Marchal,7372,Software,S-1,2024-04-20,CZ,0930,1189175107.0,745363341.0,,Lisa Tropea,"2062 Randall Groves Apt. 025, Marshalltown, KY 94158",54-7802481
4208725,Bertin,6159,Federal-Sponsored Credit,DEF 14A,2024-03-04,ME,1231,,2182908.0,30197.0,,"Kramerweg 778, 61579 Eggenfelden",27-6042815
4610986,Grupo Palma S.L.N.E,6020,Commercial Banking,S-1,2024-05-25,MB,0930,53491907.0,545197396.0,33186.0,Éric Rousset,"Binnerweg 7/6, 75674 Hildburghausen",95-2340899
4045434,Arteaga y Montserrat S.A.,6035,Savings Institutions,13F-HR,2025-01-18,BR,0331,52651799.0,111210282.0,46090.0,Marco Sraffa,"534, rue Jacob, 64864 Bigotdan",59-5901155
8720280,Reynolds PLC,7372,Software,10-K,2025-03-18,RI,0331,925695041.0,650604691.0,29639.0,Sante Volterra-Monte,"Acceso de Vicenta Serra 99, Madrid, 43154",96-1429074
4761391,Steckel,6311,Insurance,10-Q,2025-11-07,MP,0930,36776083.0,3684825244.0,14512.0,Tristan Guyon,"Schmiedtallee 5-7, 69483 Gräfenhainichen",86-2861223
2759581,"Rensi, Montesano e Tomasetti SPA",6020,Commercial Banking,S-1,2025-03-30,LC,1231,66592111.0,25450207.0,11178.0,Deborah Sutton,"Strada Frescobaldi, 718, 38093, Cunevo (TN)",54-1462042
7733570,"Carter, Hamilton and Hensley",6035,Savings Institutions,13F-HR,2026-03-05,PA,0630,199901707.0,121863020.0,37253.0,Canan Hübel-Ortmann,"03639 Stokes Run, New Melissaview, MH 05522",87-5565225
1568535,Banco Galindo y asociados S.L.N.E,7372,Software,10-K,2026-01-24,IA,0630,59815973.0,414020628.0,14888.0,Leonore Rörricht-Schuchhardt,"Urbanización Odalis Aparicio 6, Madrid, 12160",39-5566344
4614553,"Dossetti, Pavone e Cicilia s.r.l.",6199,Finance Services,S-1,2023-06-04,VS,0331,126239340.0,311869536.0,31640.0,Mary Wilson,"2, chemin de Delahaye, 97374 Lebrun-les-Bains",
5590782,Blanc Leroux S.A.R.L.,6159,Federal-Sponsored Credit,DEF 14A,2023-12-23,FI,1231,1158001613.0,178521750.0,,Christian Martinez,"31998 Allison Turnpike Suite 165, Khanmouth, RI 88343",46-1764881
5451032,Leandro Agustí Chacón S.Coop.,7372,Software,10-K,2025-03-05,TE,1231,5072011984.0,157507774.0,4713.0,,"Incrocio Lauretta, 533 Piano 1, 17047, Quiliano (SV)",65-9281633
4632437,Inversiones Avanzadas S.Coop.,7372,Software,10-K,2026-03-14,TN,1231,390652706.0,,16502.0,Mr Marcus Hill,"Flat 28Z, Harper Walk, Hollandland, S65 0JT",79-2529090
7718548,Seifert Liebelt GmbH & Co. KG,6035,Savings Institutions,10-K,2025-02-09,DE,0930,74076171638.0,74546412.0,37952.0,Mr Donald Pearce,"3135 Edwin Port, New Vanessaview, GU 67220",93-2393146
1797935,"Vespa, Fabrizi e Tasso SPA",6020,Commercial Banking,8-K,2024-04-25,OH,0630,,580626189.0,2583.0,Nazaret Sola,"5 Leanne Islands, New Clive, BD2 2DX",29-9885831
7999942,Fletcher Group,6512,Real Estate,S-1,2023-06-10,CN,1231,76581176.0,40329908.0,26539.0,Dipl.-Ing. Elly Anders MBA.,"Calle Haydée Yuste 398, Cantabria, 21421",79-1553318
1663631,Chrétien,6035,Savings Institutions,10-Q,2026-03-01,VI,0930,3239456593.0,283544660.0,9512.0,Arthur Clerc,"Studio 63, Mohamed Estates, Donnahaven, AL9 2WE",25-4365042
9421225,"Watts, Gregory and Brewer",6199,Finance Services,13F-HR,2023-07-28,GO,0930,391937346.0,3255279394.0,19865.0,Amelia Lucila Peláez Comas,"Viale Nina, 9 Piano 0, 35047, Solesino (PD)",80-5381086
2005185,Girschner KG,6141,Personal Credit,10-Q,2026-04-06,AR,0930,450910398.0,180392009.0,12992.0,Damian Robson,"53611 Jimenez Course Apt. 089, West Lauren, FL 36721",19-8138153
9020438,Dickinson and Sons,6020,Commercial Banking,DEF 14A,2026-01-26,MT,1231,56661497.0,5871971951.0,31878.0,Marta Hurtado Vazquez,"Acceso de Alexandra Granados 6 Puerta 6 , Cáceres, 09493",85-2672509
7411540,Brown-Vance,6159,Federal-Sponsored Credit,10-K,2023-08-19,LU,1231,222934264.0,2496902575.0,21278.0,Kelly Rogers,"99, rue Blanchard, 03171 Guibertnec",71-2658965
9313318,Encarnación Vega Real S.A.T.,6035,Savings Institutions,10-K,2026-02-01,FL,0630,,9989484.0,8912.0,Univ.Prof. Maurizio Klemt,"52038 Hendricks Loop, Hobbsstad, MO 69691",22-6191492
3270943,"Parkes, Pearce and Brown",6020,Commercial Banking,8-K,2026-01-05,CT,0331,1175850075.0,86664615.0,,Tania Rios Torre,"Pasaje Dalila Santiago 437 Apt. 25 , Murcia, 36170",95-1072278
9736811,"Crispi, Collodi e Tasca e figli",6141,Personal Credit,DEF 14A,2024-05-08,FC,1231,,81970424.0,19011.0,Dr. Calvin Cooper,"Via de Magdalena Adadia 15 Puerta 5 , Cantabria, 30024",21-3000365
9952619,"Missoni, Curiel e Nitto s.r.l.",6141,Personal Credit,S-1,2024-10-04,PC,0930,1469725040.0,826850.0,20832.0,Ing. Hans Josef Klapp B.Eng.,"Callejón de Adolfo Castejón 57 Piso 8 , Badajoz, 08188",27-9129884
4575673,Hermanos Rivas S.Com.,6035,Savings Institutions,S-1,2024-07-20,CO,0331,39793523.0,1410837406.0,,Naomi Poole,"Avenida Evelia Vall 53, La Coruña, 51996",75-7182444
7384811,Klingelhöfer Rosemann GmbH,6411,Insurance Agents,8-K,2024-04-20,WV,0331,493484214.0,79447067.0,12339.0,Dipl.-Ing. Christiana Renner B.Sc.,"Trappgasse 4, 17902 Goslar",87-2203724
2336994,Ferreira et Fils,6159,Federal-Sponsored Credit,10-K,2025-11-08,VI,0331,190028622.0,178001175.0,19819.0,Nina Faggiani,"Schomberstr. 3809, 46031 Anklam",88-2865605
3048736,Badía y Sáenz S.A.,6311,Insurance,DEF 14A,2025-09-01,SD,0930,2543848008.0,4805909441.0,11146.0,Margot Grein Groth,"USCGC Peterson, FPO AA 06459",41-3545972
6844361,"Valmarana, Nitti e Callegari Group",6035,Savings Institutions,8-K,2024-03-05,MB,1231,2414295.0,32569310.0,5039.0,David Mccormick,"Flat 50, Davies Ports, East Hughchester, SN06 6TA",40-2382462
4653993,Hauffer AG,6211,Security Brokers,8-K,2026-04-20,MT,1231,3391771132.0,10504029.0,26982.0,Artemio del Barrio,"601 Gibson Knolls, New Neilbury, CB7 9PD",86-8270280
7518553,Bruneau SARL,6141,Personal Credit,10-K,2025-03-23,TE,0331,396304794.0,561324681.0,35955.0,Xavier de Hernandez,"Kensystr. 60-72, 11185 Genthin",42-6777972
3805497,Versace-Pertini e figli,6211,Security Brokers,8-K,2023-07-17,NV,0630,12877714285.0,115405549.0,,Nacho Pina Abellán,"Vicolo Giorgia, 52, 16151, Genova (GE)",
6232610,Birch-Matthews,6411,Insurance Agents,10-K,2025-12-13,TX,1231,1039289179.0,218002326.0,9154.0,Federico Pellegrini-Badoer,"2244 Kevin Mountain Suite 517, North Jamesville, PR 10813",91-7094896
9163102,"Bell, Murphy and Evans",6199,Finance Services,13F-HR,2025-12-21,NV,1231,48416105.0,34142622.0,,Prof. Hedy Boucsein MBA.,"48, boulevard de Julien, 67563 Rodrigues-la-Forêt",69-5629123
9819980,Guarato e figli,6512,Real Estate,8-K,2025-08-29,CS,0331,31091081.0,,25637.0,Maggie Meyer de la De Sousa,"79, rue Margot Vaillant, 82218 Imbert",87-5736653
4706182,Dupuy et Fils,6512,Real Estate,10-K,28-Mar-2024,FM,1231,241821619.0,1950497321.0,24248.0,Anthony Miller,"243 Brian Corners, Davisfurt, FL 40234",23-6716553
8573532,Techer SARL,6311,Insurance,8-K,2024-07-28,CT,0331,1529839860.0,161056069.0,13695.0,David Leroux,"46 Grace Field, Daviesfurt, S4 7QJ",56-7107941
5970144,Léger Diaz S.A.,6512,Real Estate,10-Q,2024-04-01,OR,0630,140562819.0,36451837.0,29426.0,George Ross,"Gierschnerstraße 1311, 49095 Weißwasser",91-2449920
3618291,Rousset,6411,Insurance Agents,S-1,2023-10-22,OG,0331,116473983.0,978168469.0,,Valeri Finke,"Via de Juan Carmona 51, Vizcaya, 31018",27-7067065
7156539,Lucchesi e figli,6311,Insurance,10-K,2024-02-04,MO,0930,3473132948.0,153446032.0,,Maria Petralli,"Calle de Eugenia Arcos 1, Ourense, 30852",58-1134133
1378415,Rees and Sons,6411,Insurance Agents,13F-HR,2023-07-27,LO,1231,1579285123.0,15841221.0,5489.0,,"Jäkelplatz 1/4, 73645 Borken",47-5604580
4732633,Gascón y Morales S.C.P,6035,Savings Institutions,10-K,2025-10-07,MD,0331,883468645.0,,33423.0,Hanife Girschner MBA.,"Flat 44N, Simon Squares, Williamsborough, N49 7LD",92-8062860
5373434,Boiardo-Missoni SPA,6141,Personal Credit,10-K,2025-02-08,WI,0331,291922672.0,28335313.0,6774.0,Michelle Adam,"Pasaje Macaria Llabrés 46 Puerta 5 , Zamora, 10189",10-1057552
7864868,Cimini e figli,6311,Insurance,DEF 14A,2026-02-20,AV,1231,39200944.0,4252454541.0,44110.0,Paul Campbell-King,"10, chemin Pichon, 21702 Leconte",44-2682597
3274581,"Kennedy, Clark and Baker",6411,Insurance Agents,DEF 14A,03-Jul-2025,PI,0630,26990054.0,18179704.0,555.0,Emily Sharp,"Piazza Schiaparelli, 476, 22021, San Giovanni Di Bellagio (CO)",70-7839128
4224144,Versace-Bembo SPA,6141,Personal Credit,DEF 14A,2023-11-09,SI,1231,643156428.0,229772499.0,,Agnès Legrand-Neveu,"Camino Lupe Elías 76, Ávila, 17315",25-6891727
3348927,Cruz-Gonzalez,6141,Personal Credit,10-Q,2025-08-07,TO,0630,,822694009.0,36239.0,Stephanie Young,"Avenida de Elena Morales 13 Piso 4 , Baleares, 14786",28-4036362
3600857,"Cruz, Hickman and Kelley",6141,Personal Credit,8-K,2025-10-31,OT,1231,344209300.0,,35180.0,David Arellano,"8201 Brandon Cliffs Apt. 116, Mccarthybury, WI 88616",45-8902781
3609606,Whittaker LLC,6211,Security Brokers,DEF 14A,2026-01-28,CH,0630,255808186.0,,,Elsa Eigenwillig B.A.,"Piazza Modiano, 761 Appartamento 39, 95025, Aci Sant'Antonio (CT)",55-5985521
1021622,Taylor-Davis,6020,Commercial Banking,8-K,2023-06-04,MI,1231,40298717.0,1021935.0,2606.0,Donald Harper,"Contrada Dallara, 49, 16138, Molassana (GE)",80-5495901
2943171,Banca Privada Jimenez & Asociados S.Coop.,6411,Insurance Agents,10-Q,2025-03-19,NV,0930,68019207.0,19596217239.0,6720.0,Eustaquio Corral Landa,"Rotonda Angeli, 29 Piano 1, 38043, Bedollo (TN)",24-5131803
1498304,Howard-Becker,6211,Security Brokers,8-K,2023-08-19,ND,0630,513490950.0,2088569551.0,20935.0,John Nichols,"Borgo Angelica, 51, 10024, Tagliaferro (TO)",66-3443079
9902202,"Ashley, Finley and Scott",6141,Personal Credit,DEF 14A,2023-06-01,CI,0630,435641980.0,1605142856.0,551.0,Dale Bibi-Frost,"rue Ledoux, 05984 Giraud",65-5853116
7029466,Finotto-Carli e figli,6035,Savings Institutions,S-1,2025-06-21,BR,1231,29032060.0,117013421.0,39292.0,Emmy Misicher,"PSC 9460, Box 1534, APO AE 98634",69-9794463
1490073,Xiomara Grau Pedro S.L.N.E,6159,Federal-Sponsored Credit,10-Q,2025-08-29,CS,1231,2766126738.0,909359080.0,4820.0,Brandon King,"Stretto Mirko, 80 Piano 3, 10063, Perosa Argentina (TO)",13-6034875
5826778,Tschentscher,6035,Savings Institutions,13F-HR,2023-09-08,MN,0930,338969549.0,,15948.0,Dipl.-Ing. Nikolai Hübel,"Plaza de Luisina Crespo 82, Baleares, 24857",48-2295222
6585409,Hartung Spieß GbR,7372,Software,10-Q,2023-08-20,OH,1231,16239970089.0,196551866.0,43027.0,,"Cuesta de Godofredo Aparicio 29, Valladolid, 20822",43-5830348
